Student_ID,Study_Hours_Per_Day,Extracurricular_Hours_Per_Day,Sleep_Hours_Per_Day,Social_Hours_Per_Day,Physical_Activity_Hours_Per_Day,GPA,Stress_Level
613,5.795006227386835,1.6,7.673195104544302,3.0,6.087790402857818,2.86985108437165,Low
614,7.927999688613097,3.4,9.100195255811881,2.2,0.7127768451006663,3.180388699353986,High
615,7.521828120633935,2.4,5.634754924799862,4.0,4.936749624524997,3.0971594799029916,High
616,6.5,0.5,6.297669150283394,0.0,11.716549288131619,2.6960510342824007,High
617,8.761581608294245,2.9,6.756295901948193,0.8,4.116306055846297,3.1496216351684425,High
618,5.126552927996049,0.9,7.299178596355423,3.6,6.393521744643713,2.6165188928811443,Low
619,6.974892464971807,0.2,7.8193866127478655,1.4,9.420836676433938,3.091438491688268,Moderate
620,7.542397347962919,1.7,7.877264622047491,4.2,3.1819779095685123,3.562868806011625,Moderate
621,8.726184167667638,0.7,7.168204515198234,2.5,4.77194324245188,3.30577219879101,High
622,7.315163553463349,0.5,7.987424605347568,0.7,6.882148375972339,3.305845409920741,Moderate
623,6.839083380980383,0.6,8.520236369820358,1.2,7.283781209739061,3.2568678775948903,Moderate
624,5.83716870545987,2.0,7.353837573771681,0.1,8.878499787400324,2.860573007618196,Moderate
625,9.734490335892009,0.3,7.951850600846769,3.4,3.7584953407992105,3.6123987635494212,High
626,6.1862544647839615,0.0,8.716565504383764,3.2,5.877108997936339,3.1322433434409707,Moderate
627,9.118823222529851,3.3,9.03806350909611,1.1,1.301930152641256,3.667653678877103,High
628,7.374130259766153,0.7,9.536125332629462,5.3,1.3498562174555448,3.0433101409812844,Moderate
629,7.547668446790157,0.3,6.690524190941142,4.8,4.59310587565748,3.049160341036487,Moderate
630,5.217824976852948,3.5,6.589998751203291,3.3,4.8691452628031335,2.8078783094960444,Low
631,9.950417747849045,0.3,7.6720273384130655,0.4,5.367792379848223,3.7145078413833788,High
632,7.064296606446394,4.0,7.33046148164988,1.6,3.328389144157863,2.93068799447417,Moderate
633,6.525540613093743,1.4,6.631066453162719,0.4,9.10924845304745,2.7872157473675,Moderate
634,8.005977808349025,2.6,8.146663069689739,0.0,4.0327876489889185,2.8502661430225853,High
635,5.643224709543038,2.6,7.493970958212415,0.0,7.915528115305435,3.0870104739468367,Moderate
636,7.7025356249449075,0.3,8.44017945225279,3.5,3.6637553122416184,3.35037125141556,Moderate
637,9.376165425317499,3.0,8.056900109392577,1.6,1.435670330271607,3.4035395300820497,High
638,7.795796460771454,3.0,5.48682646762316,1.2,5.939754135497744,3.0293023428069596,High
639,9.275698334364902,3.0,9.358442105683574,1.5,0.6496004525471796,3.7932146151027815,High
640,9.391100882060316,2.3,8.01836515363841,0.6,3.6403130943880937,3.5907405775536496,High
641,8.439069490638333,2.9,6.855857403792756,1.2,6.210545700179952,2.9194320075868703,Moderate
642,6.18923189705011,1.7,9.315937232213255,3.0,3.651865944272856,2.755604675631539,Moderate
643,5.5199911780357676,0.3,8.76427703895976,2.3,6.886600332811752,2.941530071113069,Low
644,8.374846261864061,1.1,8.494305220095741,1.4,3.7912168717355126,3.5121581643560176,High
645,9.791508011571574,2.5,6.58730858229822,1.4,3.6813686985323835,3.642352934801555,High
646,6.673285802642469,2.4,6.0493859133455885,4.0,5.203930019027314,2.722178926042835,Moderate
647,9.486986509170004,3.1,8.782365204525771,0.6,2.2427427756695035,3.5020177046949157,High
648,6.917173529398917,1.7,5.0,1.6,8.719211427823488,2.8843181869642547,High
649,5.064386769639775,3.5,6.251007294276372,3.3,5.606908664417627,2.8145602600565747,Low
650,6.636608071269283,3.6,9.329125110212894,1.4,2.6678016221985956,3.059633836150912,Moderate
651,8.86444097432851,4.0,8.81661162004252,1.2,0.36388122417295904,3.467130662766836,High
652,5.636123254982958,0.4,10.0,2.0,6.205117080926831,2.3951092750050114,Low
653,8.650476282268135,3.2,9.428052144006429,2.8,0.0,3.164329506564362,High
654,5.0,1.4,8.765581179757326,3.4,4.981230571740513,2.6786595447303467,Low
655,6.832310838131918,2.6,6.243647914110594,0.1,8.58460719494608,3.108964681794688,Moderate
656,9.096811561191798,0.2,9.17485324354941,3.6,2.4749815422935937,3.5607040894774205,High
657,7.777286722242923,2.5,9.039722718821018,2.6,1.7193852277987711,3.213408139047766,Moderate
658,8.048804493613638,1.8,8.52114886870635,1.9,2.9568873250674836,3.2724731896407127,High
659,6.031836967534318,2.4,9.413696473557787,5.5,0.6143263679778145,2.981002995605835,Moderate
660,5.788207041309832,4.0,9.61651984931397,2.6,1.0379108591283375,2.512490766327827,Moderate
661,8.570093594472915,2.9,7.513169800920043,0.2,4.293373728582534,3.689584555686287,High
662,8.750617441632608,1.5,9.59241779393841,0.7,4.188820060465274,3.1249957985177055,High
663,7.672120543583022,2.8,8.670091197875117,3.4,1.2587324941159834,2.9626308583200736,Moderate
664,8.308038173678915,2.4,5.691602193986342,4.2,3.2804993542166483,3.058559228288686,High
665,6.959385124325693,2.7,9.956212607647391,0.8,3.8562105936260873,3.3888719508600627,Moderate
666,9.3647886328507,3.2,10.0,1.0,0.7470456458190533,3.5559398269951448,High
667,8.143797923049325,1.6,6.191299039798143,3.4,5.716322986076815,3.1700225529205786,High
668,8.166234094525372,2.4,7.038572903622128,0.3,6.762351819695871,3.1264311753534137,Moderate
669,6.5,1.7,5.955859492481572,3.6,8.077486018606402,2.5490049164546704,High
670,9.563155204173272,3.5,5.763899404958237,3.8,1.2178185571600086,3.4872128268783844,High
671,6.834114801778364,3.2,9.231778784302413,0.1,4.2655629677409745,3.0445531282933436,Moderate
672,10.0,1.9,9.066162317494134,0.2,2.9029568473924816,3.721798906240089,High
673,6.846612562894892,0.3,10.0,4.9,1.963255734446944,2.9367809803902274,Moderate
674,5.573769457418344,0.8,6.1454550915243935,2.8,8.570753262206004,2.6842599115738857,Low
675,6.5,0.4,5.882641783290335,0.9,10.998548560167064,2.918019142228268,High
676,6.285500506577724,3.2,6.9962730008009615,1.8,5.871514664058313,3.0782743672519253,Moderate
677,6.381586231723478,0.5,6.41461727233875,2.1,8.872529402616095,2.9182889765601625,Moderate
678,6.5,3.2,5.939673878277307,2.1,6.820440918834886,2.975432977150905,High
679,9.471118559298853,0.6,5.118131177444173,2.9,5.909617540816428,3.421329273059516,High
680,9.175596411755558,0.5,7.5713818932351895,3.0,3.9545579846182086,3.012699781572348,High
681,5.795094240932912,2.5,6.884234176907347,2.9,6.615986768345857,2.90164318716545,Low
682,6.5,3.3,5.33027046054412,2.5,6.096326970492002,2.7989201915000947,High
683,7.1765307777814344,2.9,7.71303124496616,3.9,1.723175314598294,3.2397817403058915,Moderate
684,6.974218850186059,2.2,9.013581651935864,5.9,0.020207044934616697,3.025494222942403,Moderate
685,8.987041192178062,1.5,5.805263063508523,2.9,4.146353360093347,3.325723042023886,High
686,6.667437566313951,3.4,6.587312293686248,5.2,0.8556097460906797,3.457058450941632,Moderate
687,6.865757052752541,1.3,6.915055659218902,4.6,3.963868184034888,2.9121761639626844,Moderate
688,10.0,0.7,7.349873879333847,3.3,2.182735888423704,3.3980114493553204,High
689,6.603675201950401,2.6,6.041498686703674,3.3,4.898660312425151,3.474342113132275,Moderate
690,6.5,2.3,5.72212223890388,1.7,8.764126519441145,2.524511854712686,High
691,5.501975667909118,0.7,9.432147785632989,1.7,6.350349293473565,2.626025160204305,Moderate
692,7.4455448919255645,3.2,6.887922995980075,0.5,6.687794528083637,3.0283983877419214,Moderate
693,8.158073992788674,3.4,9.079595304023394,0.7,2.8536105555831597,2.946834007014452,Moderate
694,5.8122079066860834,3.5,5.977063877733665,1.6,6.7247352652958226,3.0317141607176894,Moderate
695,5.0,3.5,8.963691475266007,3.8,2.6003615153131263,2.6899568190848044,Low
696,7.0070858474391695,1.4,5.608300331089432,2.9,6.682552935682329,3.237717416454585,High
697,9.966372120911839,0.2,6.714858721913803,1.2,6.4421330023494034,3.52476364730343,High
698,6.698998617583641,1.9,8.77183245204449,0.9,5.006850398318927,3.067281515717194,Moderate
699,6.21418846486334,1.7,8.323737133797263,6.0,0.8349681193992492,3.0196614888492412,Moderate
700,9.056341939375466,0.7,5.202396792672383,1.2,7.9899359805632715,3.5969008822343316,High
701,6.4826017968269465,2.0,8.337854135555304,5.5,1.5429384814728535,3.1528605176778304,Moderate
702,5.0,0.1,7.653044337423255,2.6,8.547004599954775,3.52439778728204,Low
703,9.098847421472867,0.6,5.0,2.7,6.13498807343493,3.3117688496951114,High
704,8.224909148765798,1.1,5.9805076964055575,2.3,7.023086054635719,3.3293071251059416,High
705,8.483247092707323,1.6,9.017597218943989,0.6,3.796697875618661,3.2105432301044043,High
706,8.54105088156687,2.3,9.77260419954227,1.4,2.2997973534926768,3.4011893470519015,High
707,5.328851803085548,0.1,9.226655998431232,3.1,6.301960777304396,2.6700154954154836,Low
708,7.6681660048989615,0.1,9.695423910213504,4.0,3.331254265692429,3.006924081494966,Moderate
709,10.0,1.1,7.8579761245663216,3.5,1.7602714472711098,3.645112910924273,High
710,9.886471064878924,3.5,8.865518480713133,0.6,1.799965359445762,3.3543323001080094,High
711,6.5,3.9,5.2279342248594824,4.3,4.538104940991128,3.1374685943471508,High
712,9.797157887828703,1.2,6.531730272746852,0.5,5.51902873353163,3.8253266256448915,High
713,7.373953708585459,1.0,7.032827256757617,5.0,4.136851044480911,3.2062615539217636,Moderate
714,6.5,0.4,5.535140345635719,3.6,8.743584425266327,2.702989657167442,High
715,5.588202916374479,3.9,7.024942986362688,3.0,3.9016899374850604,2.8229298664587312,Low
716,8.198414928780888,3.0,9.2909275637025,2.3,1.3707398188542663,2.923377774204041,High
717,9.34887738689669,3.3,9.060574581320175,0.1,2.212485338603174,3.245746695579051,High
718,6.776171085580204,3.5,9.392597208232694,3.6,0.4499211262029884,3.408095968364253,Moderate
719,6.786032083800122,2.8,6.486214212893065,1.1,6.717636968049699,2.9319684522459277,Moderate
720,7.466524576429826,3.3,5.646437673357151,4.4,3.590729259483847,2.7956982723482926,High
721,7.075616658802223,1.2,6.676315840506787,1.8,6.103205024909904,2.8887850228082423,Moderate
722,5.893070484541881,0.5,7.4280578151579855,5.4,4.8243822138148245,3.334496484930912,Low
723,6.581070654920946,2.9,8.284746014867217,5.6,0.38296318469466684,2.9732694251531404,Moderate
724,7.606716358716407,3.6,6.893016557032208,1.7,3.1206254181434425,3.5089823340390027,High
725,5.1087408582093765,3.3,9.074130769449127,0.6,6.091966061292966,2.510731074901348,Low
726,6.240711556528366,3.9,6.438844693884375,0.4,7.5365143499585,3.3014644807763447,Low
727,8.344800020164854,3.0,5.103539264603822,4.0,4.022030823176535,2.964759624839279,High
728,5.804257749010791,2.3,6.182703561163141,5.6,3.6572825084233522,2.8915224642149777,Low
729,8.948125389942975,3.9,6.397455497553313,4.6,0.46626006411548016,3.072062780721345,High
730,5.0,0.2,8.402012999929658,2.7,6.954606902884707,2.5567784819411394,Low
731,6.139790989206295,2.5,6.253180949753429,3.5,5.783629245041566,3.0715194998760587,Moderate
732,9.25077911427815,1.9,6.712467884254076,2.2,3.97989823263716,3.204903271491825,High
733,8.549204835919655,1.3,6.672551340003296,0.5,7.133789893705584,3.1363709143314047,High
734,9.731452426739773,0.9,6.227788721700617,4.9,1.826031306957571,2.786883014723936,High
735,9.598253984068748,1.5,7.183499829060206,1.8,4.419149581342343,3.398718046982616,High
736,7.665559739271581,0.1,7.398893292305483,2.4,6.535227476955372,3.2198608529446884,Moderate
737,5.871710253982526,2.6,9.665657252315167,3.2,2.857025560393178,2.7527788560798454,Low
738,7.4163224486760315,0.5,8.369947749638484,5.6,2.9016100525721185,3.088242467669278,Moderate
739,8.68383621030003,0.3,7.0439773036158915,3.3,5.181220934208853,3.602912180286828,High
740,8.494098089682584,2.4,6.885673614453438,1.4,3.9992274832764974,3.3696035460487126,High
741,5.587998673588706,1.4,7.018797873396891,4.1,5.626301713295523,2.6673531091103864,Low
742,7.331648428426421,0.7,5.766412949730506,5.0,5.794644869127894,3.1223787051530842,High
743,6.5,1.7,5.768564003905657,5.3,5.844365143144427,2.4384238613666813,High
744,7.637858090494421,2.9,9.776488091562271,0.8,3.2960459737942616,3.101181618057689,Moderate
745,8.757891501146974,3.7,9.54360026954496,0.8,0.6050144081724134,3.2109755458832314,High
746,8.790281046491675,2.1,8.475734794377718,2.0,2.765980576318792,3.7180046423321778,High
747,8.845813795613305,3.3,5.92596361944836,5.0,1.2386263374879405,3.602302612552395,High
748,7.467330407243199,1.5,9.230921955720426,1.4,4.43213458260045,3.0865067375390214,Moderate
749,9.422430109529259,1.9,7.284800830230055,1.6,3.6969058474326397,3.0116612132999006,High
750,6.5,1.1,5.0,5.9,6.726157341706238,2.9674882776829064,High
751,9.916492566738953,1.6,8.85991922010728,1.4,2.7392009573296403,3.6995748018674055,High
752,10.0,1.6,8.975096987957139,1.0,2.7712055781557736,3.5503181264351475,High
753,10.0,0.1,8.151580254779832,3.9,1.8403330442522345,3.269046408994092,High
754,8.553178018486902,0.7,7.671150528490959,1.2,4.41996535509213,3.5356937597071005,High
755,6.224651087107696,2.2,7.635484436864041,1.0,7.187202868874287,2.9639504819618057,Moderate
756,8.673024578064927,3.6,5.217344727556393,2.4,3.8977820023515606,3.020120585548292,High
757,6.043675030096175,0.1,8.350461742133378,3.6,6.409228028329163,2.7619379690837986,Low
758,5.434044498365831,3.3,10.0,0.8,4.658175739063809,2.6565770847566847,Low
759,6.559126163364219,3.5,9.303906073261178,2.0,3.0470147925028552,2.5875074131616165,Moderate
760,6.5,2.3,5.0,4.7,7.109322282152714,3.07359877498595,High
761,7.1515747790495965,0.2,7.953751532380263,2.4,7.176756992252392,2.945276737903732,Moderate
762,6.011940192139435,2.8,7.2572419226394125,5.4,2.9224378629251455,2.9691520299917524,Moderate
763,6.5,2.2,5.390337422855607,2.6,6.939936405367786,3.0933240237158564,High
764,5.744921737714176,0.9,9.581908345189214,5.6,2.576465489179293,3.05445636587635,Moderate
765,5.642748423659803,1.8,7.061701943557587,5.2,4.729233992486517,2.2128998048237016,Low
766,7.234313734528094,1.6,7.7104030109483555,1.0,6.9734887927305405,2.8952978338071182,Moderate
767,7.823462405321976,3.2,8.503241268510797,0.6,3.8744469351272905,2.998932482903768,Moderate
768,7.361528556826623,1.6,8.717926083245471,0.3,6.890464463677226,2.967632377727547,Moderate
769,5.785321156487825,1.6,8.050566897505586,1.2,7.853685065702769,2.5612856820712655,Low
770,9.437673223292926,3.6,6.980262537103128,1.0,3.2203216178619996,3.608494799063738,High
771,6.922985715243126,1.0,8.460001592465478,5.0,2.6036369765569005,3.3083862693389734,Moderate
772,7.582018230508284,0.6,7.904932935810546,2.2,5.914216519843323,3.17883541807717,Moderate
773,8.899503108964202,1.1,5.297848171490449,6.0,3.1059501489317727,3.4277835572410233,High
774,8.865372856163765,1.2,7.496184346276882,3.7,2.447199101546441,3.75181179479389,High
775,7.1525943267221805,1.7,6.6288928380880705,3.4,4.866449616480316,2.968621781770394,Moderate
776,9.834560375475949,2.8,9.314501743298072,1.3,1.3164686108870496,3.67173703772075,High
777,8.533670609081426,0.1,8.84499274968631,0.2,5.5459743834718624,3.1677956015649724,High
778,8.53123519052813,1.0,8.90820528816372,0.5,4.381038288122003,3.1568099779324283,High
779,5.12449477827086,3.9,8.378566379085719,5.1,0.7530995440414777,3.103274838708314,Low
780,8.103291529329079,2.4,8.409469700186975,3.0,2.511378920019487,2.909456554107184,Moderate
781,7.725887208667961,1.1,8.695484694681305,1.4,5.830977062145136,2.9252253359294613,Moderate
782,8.690957453668014,3.0,6.468187343992657,0.4,6.3936830501573745,3.336946545209643,High
783,5.444099386900101,2.4,8.944937787458281,0.3,6.169170212882615,2.7150542716311232,Low
784,7.2552918090223315,3.7,6.793949682199705,2.8,3.7071814098485265,3.4132988814871568,Moderate
785,5.0,0.3,6.320390991349087,0.2,12.02681365459057,2.5692384272102493,Low
786,7.323551161630017,0.7,6.032985214359175,4.0,4.878959031836496,3.5447234995909818,Moderate
787,9.582976871955271,0.2,9.104290944899446,2.6,1.547576397505491,3.470540104242801,High
788,5.144076078737693,0.4,8.003573304874589,2.0,8.170806973621247,3.3671779451556447,Low
789,9.78488499560425,1.6,6.2943599996060895,4.3,2.509072375494012,3.461165075553625,High
790,7.751512753575605,3.6,9.173780943569643,2.0,0.7754358326954351,2.877525828511515,High
791,9.144927024557953,3.8,5.98230955245661,0.0,5.448881746739543,3.153979518682547,High
792,8.5410609785226,2.5,7.0668535804641985,0.1,5.024919967204953,3.0945731683657423,High
793,8.527000062939894,1.3,8.519916077901314,3.2,2.6711386764227423,3.070710186530861,High
794,5.0,3.3,9.57113595512154,3.6,1.8553330680935536,2.7241851201569247,Low
795,5.754060378725762,1.6,8.94237979085311,4.7,3.6130338132728466,2.6950185340348614,Low
796,6.120574316788658,0.1,7.435784623786568,5.1,5.184180164417204,3.2537803316582243,Moderate
797,10.0,2.3,7.705063749357557,0.4,3.8303027843946205,3.068016458911613,High
798,8.180933580257255,1.6,6.453852038908359,0.6,7.676885887523931,3.36712394005451,Moderate
799,6.5,0.4,5.765760908538056,5.9,4.886894554506313,3.2986681235086475,High
800,9.873012296701063,4.0,7.772174328930681,2.2,0.8040212244833742,2.8778219437524677,High
801,5.973696371127794,1.2,7.0075788493295175,4.0,5.104558674211027,2.747019298432711,Moderate
802,6.5,2.5,5.762802903968098,3.5,6.9101067299813,3.128490224369587,High
803,8.418372193980627,2.8,8.795699798646428,3.4,0.4753639408482189,3.673713883945953,High
804,7.903337754013806,0.7,5.392198901327846,1.7,8.522315873004162,3.16090450770246,High
805,7.454988361060448,2.5,9.06141944321989,1.0,4.2342024854422,3.027223677354571,Moderate
806,7.667739438901767,2.2,5.0014814383610675,0.3,8.109511932097456,2.9954351076406707,High
807,5.411110921160491,2.3,8.293092610433954,1.4,7.31838128715237,3.1363066187334754,Low
808,5.0,2.0,8.218609879037267,1.5,6.748203027201381,2.78422174177655,Low
809,6.284491472952903,2.5,9.329467374884675,4.5,1.1555868440055086,3.303916646978525,Moderate
810,7.259125064293425,2.6,7.280259003678345,1.1,6.121958941166694,3.0611978334213426,Moderate
811,8.777868244651364,2.2,6.820154332896194,5.5,1.069911589726412,3.0382834503237226,High
812,8.50236274004169,1.6,8.683994907253515,2.4,2.7076013995291475,3.491778579096788,High
813,6.1422958780398105,3.7,6.294769830915297,0.7,6.209995194941319,3.1289745828281554,Moderate
814,6.585373689958333,0.2,6.688071330571548,3.0,6.985061259661647,3.0233102030170396,Moderate
815,5.393768367516984,2.6,10.0,2.5,3.149511396937759,2.6403603530188184,Low
816,5.725405538980078,3.5,6.392753762303805,2.3,5.508837566991917,2.4732372216684713,Low
817,8.560699256561216,1.8,8.764262892102353,0.4,5.191969289185505,3.2568771307572923,High
818,6.1352506271577525,1.9,7.955813505939632,3.5,4.78899440672194,2.938993480626139,Low
819,6.996482124205771,1.4,5.774186785834095,2.4,7.626800895233582,3.187643608357444,High
820,5.5,0.2,7.3865695975397925,3.6,6.276728589346978,2.7921587155011336,Moderate
821,9.605279924430873,2.3,6.558699921625225,4.5,1.0742482848540662,3.1729632751867958,High
822,7.469508213454419,3.6,6.7983052401038755,1.7,3.6988896118210155,3.2049459076292073,Moderate
823,6.498692356676715,0.6,7.640917129352564,3.6,7.369146607792202,2.993798942790346,Low
824,8.932460502429985,0.3,7.224255917949235,3.8,3.611823732041637,3.608439896578021,High
825,9.99189273656382,3.1,6.627423996082028,5.1,0.3546188211263102,3.4504586624091065,High
826,7.999066360443577,3.7,8.204873864198042,1.9,2.3344225854953393,2.6741866677344817,Moderate
827,8.3728278334278,3.8,5.0,5.9,0.0,3.3121075329284135,High
828,7.128309349820098,2.6,6.8263349504397945,0.3,6.488464052433199,3.096224801850629,Moderate
829,7.898648972420794,3.6,7.285153538048791,1.2,4.220141787650019,2.99678218033349,Moderate
830,9.604374929425193,3.3,7.3330442022909645,1.3,2.124287171279578,3.4746963502863997,High
831,9.547162980288388,2.2,8.70530093341767,2.3,1.3526788951103341,3.394238713942334,High
832,7.0363260514479755,3.8,7.115808450293056,3.3,2.1411313281189797,3.3790336647163715,Moderate
833,6.181355296247977,2.5,7.573749364071565,1.1,6.584082899668123,2.9885248990431865,Moderate
834,8.459136477613763,2.1,5.856519984642367,4.0,2.772347203144957,3.15021548865791,High
835,6.5,1.8,5.315655623772884,1.1,9.979926137232015,2.734663389691955,High
836,6.465544986402932,1.6,7.379755676015599,2.9,6.602877938630447,2.534623312786697,Low
837,7.298196113178127,3.4,5.095585655719976,3.0,5.069501861986617,3.3977165002316196,High
838,9.788455602729165,2.2,9.494603382869697,0.1,2.39604560984928,3.8015336151190313,High
839,6.5,0.2,6.2601261199730605,3.2,9.476627027972423,2.7998169742685124,High
840,9.613109536712528,3.4,6.6210764210843305,0.3,4.079298270314054,3.483769977157303,High
841,6.5,0.5,5.656240301651758,3.1,9.354836444700753,2.7216062965286842,High
842,10.0,2.7,9.399166433116266,0.2,1.3419222692635553,3.284803211652859,High
843,7.460474510013559,2.2,5.0,0.0,9.64856546799111,3.2990197982429303,High
844,6.696585583222756,2.0,6.758253177339715,0.1,7.6880663038878945,3.376590669716044,Moderate
845,6.772525687144568,0.7,5.487037051931195,5.7,5.334451516666648,3.2767706663870704,High
846,6.88273985635962,1.6,6.460453033918,0.6,9.126463068093509,3.0677368609300766,Moderate
847,6.065763773310399,3.2,8.670710225140596,3.3,3.1401653041620823,3.021613892837365,Low
848,5.004184751987255,1.1,6.889183708745,4.7,5.567606932568534,2.7689589307159705,Low
849,9.635422550745083,1.0,9.178732940779618,3.0,0.0,3.439309963432646,High
850,7.329770824953992,3.9,5.907364949721197,4.8,2.65448443205681,2.8287992025147024,High
851,6.965066388154193,2.9,7.003597240988826,3.5,4.046051691575939,3.08224348552338,Moderate
852,9.668460298557918,0.2,8.439643070951576,0.8,5.5774681892511895,3.561545950941218,High
853,7.25401517506244,2.2,7.611138369087944,3.1,4.596494350343564,2.9384234696882565,Moderate
854,5.0,0.6,9.171399928898916,5.3,2.441473039600422,3.192169945820027,Low
855,9.761863811379115,4.0,5.929596955223322,1.6,2.8160832314697997,3.348905411422848,High
856,7.322613377100505,1.4,8.363524672158848,3.5,4.002284903072263,3.558768832471777,Moderate
857,5.907084584937534,1.9,7.360232551489938,3.4,4.898592355142978,3.0069491324485793,Low
858,5.0,1.4,8.706875772420124,3.4,5.529714944594773,2.606308259821549,Low
859,6.418567200323464,2.8,7.641288450729708,4.8,2.7479005759287474,3.0630197487196718,Moderate
860,8.214029321092427,0.5,6.233013083383804,2.5,7.395656140146035,3.35551048368514,Moderate
861,7.965162331578996,2.1,5.921212852118135,0.0,7.497827250660361,2.7565680284842355,Moderate
862,8.998199562609992,0.1,8.078585818101413,5.6,1.4410066043051135,3.3316434161778643,High
863,6.5,1.9,5.699886184753943,3.8,7.209286779231211,2.410829947305169,High
864,7.477166712666169,3.6,6.1525125975053845,0.1,6.71526136216981,3.532976561449841,Moderate
865,8.92840433314777,2.3,9.238887897712676,1.7,1.1421671203178776,3.285696320869376,High
866,8.352722627743688,3.7,7.925953237236189,0.7,3.0962348177349077,3.5071308762509315,High
867,5.9985889678570485,0.8,5.930167928129274,1.8,8.782857694202164,3.395506935780672,Moderate
868,6.5,2.5,5.300221001768547,0.5,8.529375034624364,3.406465673948365,High
869,5.733857095928126,2.1,6.746040378151263,1.7,7.911506629830868,3.133229482847161,Low
870,5.0,2.6,8.328708613278877,4.8,3.417417437850487,2.7186121210093637,Low
871,9.79477944461838,0.1,5.4437420272038475,5.3,3.0791177917728656,3.8278226291270645,High
872,8.266620486709364,2.7,9.754100602199173,3.3,0.2317601721268024,2.916124422715412,High
873,8.424004918188116,1.1,8.994461222181007,0.2,4.659772764431676,3.3063192135431216,High
874,6.5,0.9,5.340296882245497,5.2,5.8727600582432045,2.805247707502606,High
875,7.087094931768865,2.7,5.887663059215363,4.5,2.8575365143416085,2.9758490117011944,Moderate
876,6.602211284959569,0.8,9.766707164341295,3.9,2.4519513946036287,3.167858618919478,Moderate
877,9.201073012122333,1.2,9.18109069867676,3.2,0.8248320091953817,3.1938902016956274,High
878,8.848336260561267,2.9,8.073519459405052,1.0,3.702715525360154,3.1731403102993294,High
879,7.144481074707633,1.2,7.256898598474198,3.9,4.300209437216507,2.918435708202446,Moderate
880,6.971727847339172,1.1,5.670322630322837,4.7,5.2242448367378715,3.2198204251103535,Moderate
881,9.234149599974748,1.5,8.637605693369306,3.8,0.05878061195644818,3.3752790095951237,High
882,9.944236671062738,1.5,6.781600332064957,0.4,5.553838826902396,3.5846899372967727,High
883,7.533718051399086,0.4,6.011504004383476,1.9,8.259046043728743,3.197619186635634,Moderate
884,6.520456823420865,3.4,9.216490067909671,3.7,1.0243323930952195,3.077040639468069,Moderate
885,5.6436836454334465,2.8,9.832407607758984,4.0,1.7550536491573356,2.859904079999547,Low
886,7.643725828009897,2.0,5.495368195639609,1.9,6.332481210168545,2.8251733450408336,High
887,9.575482192943692,3.4,5.767817876730608,5.6,0.2748079134906002,3.6155756850959593,High
888,8.74238893597813,3.2,10.0,0.7,1.3938968995224792,3.077082834869551,High
889,9.416016158593415,0.5,8.4484423603039,4.2,1.492730775266619,3.1501402845041464,High
890,10.0,0.7,5.653801342915762,4.3,4.498814634001179,3.5533778732830115,High
891,7.093785889028116,3.4,7.067811020192208,1.0,5.089764810546582,3.1091220800835018,Moderate
892,6.326392092315058,2.9,7.15982740195397,3.6,3.9251036221028364,3.1510808414954914,Low
893,7.660073825607985,3.3,8.769358891220943,3.1,0.9236737352129845,3.335299241295742,Moderate
894,7.095765068920379,3.5,8.34992123507903,0.6,4.688276390098069,3.1968413124681616,Moderate
895,7.606576040235762,3.5,5.0,5.8,2.481528358632424,3.22688775903377,High
896,6.336140677031193,1.0,9.672913076167955,1.8,4.929960073278827,3.1894800636108607,Moderate
897,8.777373751485177,1.6,5.884393214424547,0.1,7.718453120028635,3.46894206706186,High
898,6.538833542134115,1.4,7.076547525011417,3.1,5.75927995702091,3.033930883476589,Moderate
899,7.41937116833192,3.5,7.5924525266175245,2.9,2.6933008937079186,2.9968599990213365,Moderate
900,8.062711926051858,2.4,6.966296133184037,2.5,3.407973294029644,3.2604273874801013,High
901,8.769781995392188,0.8,8.475327626911037,3.4,1.58664415248852,3.0719775595102816,High
902,6.375189434994442,3.0,7.621176872625201,1.9,5.471467516799962,2.409674968649388,Moderate
903,7.420749096233981,4.0,7.2077310581084975,4.4,0.2533763337434808,3.1610611144609564,Moderate
904,5.972807897606238,1.7,6.154878626061687,0.0,10.293245024530295,2.8431451505216945,Moderate
905,9.803959299390614,3.4,9.331872089310998,0.4,1.7327397160088156,3.4795550454895605,High
906,7.304814324829753,0.5,7.972178963857921,2.1,6.751906749152644,3.112059001017459,Moderate
907,6.5401220854048985,2.5,8.835518275474996,0.7,5.094783599813737,3.347129461139506,Moderate
908,6.7759373571349775,1.8,8.11137686097852,3.1,4.007845585552351,2.9210018645433156,Moderate
909,9.257910346299653,3.5,5.0,4.7,1.5105702619737897,3.3900441436927387,High
910,6.8180710058968845,3.9,8.77154661792145,1.0,3.3655610672853182,3.137193850205609,Moderate
911,8.234474440004869,4.0,9.067377862796894,0.3,2.8260850575960332,2.935750513786914,Moderate
912,5.0628194269781375,1.6,6.350139357495536,4.9,6.1814191971341454,3.104396198576473,Low
913,6.541902341998611,3.3,5.107072654764711,1.8,7.337009792730103,2.8499440139001058,High
914,5.236546065184524,0.7,7.473507662083592,1.7,8.927634894097041,2.5282482251050666,Low
915,7.599179994023772,1.5,9.759045012728837,5.4,0.27407278190314094,2.6678682486077836,Moderate
916,6.5,3.8,5.330693100142658,1.8,7.431503591486254,2.9072298896130113,High
917,6.5,1.3,5.281278655977324,4.7,5.652620488177342,3.1187960144272697,High
