Study_Hours_Per_Day,Extracurricular_Hours_Per_Day,Sleep_Hours_Per_Day,Social_Hours_Per_Day,Physical_Activity_Hours_Per_Day,GPA,Stress_Level,cluster_kmeans,cluster_dbscan,cluster_fuzzy,cluster_subtractive,cluster_final,Stress_Level_Corrected,Stress_Level_Corrected_Encoded,label_changed
7.30756537907144,2.3,10.0,1.1,3.6113118256186647,3.31695558698808,Moderate,0,0,0,0,0,High,2,True
7.752133626348555,0.4,8.168651171370017,0.4,6.635997759472099,3.3852058198717017,Moderate,2,0,1,0,2,Low,0,True
8.188454517359972,3.0,5.604579450273119,5.0,2.1196296504375494,2.858257442361425,Moderate,1,0,2,2,1,Moderate,1,False
6.5,3.8,5.062757844550692,1.2,7.641412989199686,2.8064000703780105,High,2,0,1,5,2,Low,0,True
6.48661906113411,2.5,7.701659341588781,0.8,6.32544828979465,2.8729852926440205,Moderate,2,0,1,0,2,Low,0,True
5.935344671113516,1.6,8.25271023753472,1.3,6.730044751699491,2.7540485746699934,Moderate,2,0,1,0,2,Low,0,True
7.345057055921337,1.6,10.0,5.4,0.0,2.84550980053258,Moderate,1,0,2,3,1,Moderate,1,False
5.118006607863688,1.3,5.757528733498795,3.0,8.503653108758437,2.9153876455617307,Low,2,0,1,5,2,Low,0,False
9.119251351856878,3.4,8.56187073691524,0.9,1.514942960560378,3.120042514863796,High,0,0,0,1,0,High,2,False
6.5,2.8,5.411716230243073,2.5,8.428219076432429,3.0013243001409577,High,2,0,1,5,2,Low,0,True
6.183765578995026,2.8,9.071140038820433,1.8,4.114289845103269,2.894265164153157,Moderate,1,0,2,3,1,Moderate,1,False
6.2348878676282045,2.9,8.185210949225858,5.3,0.2452258112231107,3.2861421880374517,Moderate,1,0,2,2,1,Moderate,1,False
6.744374798004758,2.6,7.9991001069588386,5.5,1.8547767876519363,3.054449159020232,Moderate,1,0,2,2,1,Moderate,1,False
8.819731181042801,1.1,7.705852118060397,2.0,5.899476916741274,3.111177973613252,Moderate,0,0,1,0,0,High,2,True
7.737892293820267,3.6,7.925760182487181,3.0,1.8038141425843623,3.099792936218618,Moderate,1,0,0,1,1,Moderate,1,False
5.5,2.0,6.644466928855043,1.1,8.45217622800646,2.893288046792602,Moderate,2,0,1,5,2,Low,0,True
7.375806409521623,1.3,6.628546224393779,2.8,6.20446550857092,3.164823277671186,Moderate,2,0,1,0,2,Low,0,True
5.009757694493101,3.1,8.780786257439633,4.6,2.1929271039766176,2.966211426177009,Low,1,0,2,3,1,Moderate,1,True
5.088824970272152,2.6,9.209353534599389,3.5,3.2802157680475315,2.6974412321380297,Low,1,0,2,3,1,Moderate,1,True
7.485510820063732,0.1,8.194645408512281,0.5,7.238849974846347,3.503083663651953,Moderate,2,0,1,0,2,Low,0,True
7.124030463591097,1.2,7.618171385698687,0.8,7.622220535677568,3.25791541029135,Moderate,2,0,1,0,2,Low,0,True
6.5,0.4,5.583058346573774,5.3,6.685131178304556,2.976274353319048,High,2,0,1,2,2,Low,0,True
6.9270694072835886,1.9,5.521860471348547,3.9,5.399108803040347,3.13640761301194,High,2,0,1,2,2,Low,0,True
8.18411651643446,0.3,5.610322248795658,0.3,9.705358688623887,3.2342105256922498,High,2,0,1,5,2,Low,0,True
5.854644783231261,0.5,5.985471707239642,2.3,8.812218051520516,3.0289225425159167,Moderate,2,0,1,5,2,Low,0,True
8.914049375240996,2.8,5.840538772970134,4.4,1.8623042178268407,3.509961902062462,High,0,0,0,4,0,High,2,False
6.631824456990591,2.6,6.407084437670123,6.0,2.425148908617917,2.903590453802773,Moderate,1,0,2,2,1,Moderate,1,False
10.0,0.1,8.434529966635848,4.1,1.549361890921119,3.2685254093009823,High,0,0,0,7,0,High,2,False
9.07393024404591,3.9,9.811415858183985,0.1,1.2158006223179778,3.465496711303137,High,0,0,0,1,0,High,2,False
7.426187705714752,0.5,8.407431083797766,5.9,1.187733633483402,3.4402066441327435,High,0,-1,0,4,0,High,2,False
9.092794433262402,1.8,5.0,2.2,5.387188528260314,3.5628245989221767,High,0,0,0,4,0,High,2,False
7.509802950114434,0.2,7.367272944478837,2.8,6.167184625705386,3.291762697858553,Moderate,2,0,1,0,2,Low,0,True
8.50012959214777,2.6,6.396902895716351,2.7,2.482885464042275,3.4738355662929514,High,0,0,0,1,0,High,2,False
6.202237752072278,2.7,8.665988988433117,4.3,1.9821103270116591,2.5377339767511216,Moderate,1,0,2,3,1,Moderate,1,False
6.5,1.3,5.456550522645153,3.9,6.944722981287942,3.012952302908887,High,2,0,1,2,2,Low,0,True
9.224646349094249,3.6,7.185346924279797,1.8,2.2922314427435704,3.310387529880706,High,0,0,0,1,0,High,2,False
5.469035167088848,2.7,9.674135812020529,1.5,5.226819150972509,2.961445112871469,Low,1,0,1,3,1,Moderate,1,True
9.230214916087242,1.0,7.7167985373619,1.1,4.709757421006926,3.398534939104738,High,0,0,0,7,0,High,2,False
6.131636502564174,3.6,9.471654965402037,4.4,1.6362453528829983,2.503381178040195,Low,1,0,2,3,1,Moderate,1,True
7.979678692677956,0.4,8.811713525669369,3.5,3.1442621993109285,2.9571411798111287,Moderate,1,0,2,7,1,Moderate,1,False
6.5,0.8,6.024625649088048,0.3,11.217870100327668,3.109553306605401,High,2,0,1,5,2,Low,0,True
5.163996645429375,0.2,7.920987576823412,4.9,5.83322303480129,2.7337322868996146,Low,1,0,1,6,1,Moderate,1,True
7.421073992778356,1.4,8.254355487890038,1.6,6.217536375089276,3.167059677015783,Moderate,2,0,1,0,2,Low,0,True
9.179407934606676,2.7,5.794340516144085,2.1,4.567308844855196,3.722401478880863,High,0,0,0,1,0,High,2,False
5.552544669556046,0.5,8.104785443094245,5.2,4.545490259361731,2.8366791746996283,Low,1,0,2,6,1,Moderate,1,True
6.0143304558410176,0.4,8.908427142886893,3.5,5.307828766296836,2.904559851253098,Low,1,0,1,6,1,Moderate,1,True
8.031844630657556,3.1,8.529913112897228,3.6,0.6729773938186743,3.1314730182229216,High,1,0,0,1,1,Moderate,1,True
7.346122533009256,1.3,9.7337543643349,0.2,4.675148192752189,3.3538793784284486,High,0,0,0,0,0,High,2,False
7.968784132974824,0.7,8.813082462941352,1.1,5.873613579689169,3.156458917111223,Moderate,2,0,1,0,2,Low,0,True
9.846912632196902,0.8,6.091419509946456,4.6,3.2825257459013666,3.156966301283745,High,0,0,0,4,0,High,2,False
7.72214409140343,3.6,5.407248498829498,3.9,3.1613838896023583,2.9519133320532824,High,1,0,2,2,1,Moderate,1,True
8.52375662806278,2.4,8.579815362515822,1.4,2.872953193775534,3.124731739365908,High,0,0,0,1,0,High,2,False
7.065069935172597,1.6,9.469128174506144,1.5,3.967570669773627,2.8977039996074434,Moderate,1,0,2,3,1,Moderate,1,False
7.743198714236991,1.0,10.0,1.5,4.091570637257462,2.94847048953741,Moderate,0,0,2,7,0,High,2,True
9.892591899723246,0.4,8.391400849736549,5.3,0.2907635560538823,3.6219080150744927,High,0,0,0,4,0,High,2,False
7.934068761415585,1.2,6.043940696015474,1.8,6.363027432898175,3.2167469139819187,High,2,0,1,0,2,Low,0,True
6.5,0.6,5.097937484490686,2.5,10.066366290419277,2.7868688483459825,High,2,0,1,5,2,Low,0,True
6.22240069668273,2.6,5.999649003297938,0.6,8.990644315547154,2.8807928853264797,Low,2,0,1,5,2,Low,0,False
5.887753000545542,3.7,9.252774395323923,1.9,3.566077551131196,3.0613104673453404,Low,1,0,2,3,1,Moderate,1,True
8.016228898743254,2.7,8.024172692839672,1.3,3.747941381413825,3.6233114487290137,High,0,0,0,1,0,High,2,False
5.035629107666505,1.8,9.82271168744792,3.4,3.8382151046293034,2.9464239405395865,Low,1,0,2,3,1,Moderate,1,True
8.699689170880342,3.9,10.0,1.2,0.590972523897431,3.047175694659064,High,0,0,0,1,0,High,2,False
6.5,3.2,5.215881151871814,4.7,4.365861170756227,2.99066232273973,High,1,0,2,2,1,Moderate,1,True
7.827894125091979,1.7,6.893373826206991,1.9,5.075948575125592,3.409566036442624,High,0,0,0,0,0,High,2,False
9.406547458690136,3.7,9.436673180341426,0.3,1.747831999684087,3.339199173529589,High,0,0,0,1,0,High,2,False
6.5461027067874245,0.3,6.781859748004947,5.5,5.334109637067519,3.033888076022875,Moderate,1,0,2,6,1,Moderate,1,False
8.095640070799659,2.9,6.6127065951089055,4.3,2.413959589741153,3.249059060261187,High,0,0,0,4,0,High,2,False
8.435969042053118,0.6,9.059341654661903,1.4,5.00630475499874,3.202632220880778,High,0,0,0,7,0,High,2,False
8.394782155487698,1.6,8.010967899320262,0.6,5.462724587208643,3.396464220413777,High,0,0,0,0,0,High,2,False
9.95801673759993,0.8,6.055036912140984,4.0,2.872510601421375,3.392232914048173,High,0,0,0,4,0,High,2,False
10.0,3.7,7.767008147322955,2.4,0.6836898737969844,3.387917651632203,High,0,0,0,1,0,High,2,False
5.707731357797113,3.3,6.786029452767434,0.5,6.968963415577958,2.906589921350541,Moderate,2,0,1,0,2,Low,0,True
6.765756281190921,3.9,8.0219770381635,2.2,3.2164705214734246,2.8253247570330813,Moderate,1,0,2,3,1,Moderate,1,False
6.5,0.2,5.782636931458777,3.5,9.412256105280244,2.939351298767991,High,2,0,1,5,2,Low,0,True
8.887704756974612,2.0,9.143601518575032,1.4,1.6036055388768695,3.6517559971575833,High,0,0,0,1,0,High,2,False
6.342515484023956,1.4,8.129510201950646,0.4,8.298053299540989,3.1307741208248845,Low,2,0,1,0,2,Low,0,False
6.643814420214876,2.1,10.0,2.4,2.933356632438048,3.0407991212081025,Moderate,1,0,2,3,1,Moderate,1,False
8.678703963219318,2.4,9.638606624137925,1.3,1.9372165787380595,3.648976471038573,High,0,0,0,1,0,High,2,False
8.739130005182417,2.5,7.59394792264515,0.9,5.201168938690067,3.144364538051818,Moderate,0,0,0,0,0,High,2,True
6.030330906478016,2.9,6.775645869673824,3.0,5.377050858799982,3.0474406942991235,Moderate,1,0,1,2,1,Moderate,1,False
5.971502575384645,3.8,9.540994267087282,4.4,0.7388811753881136,3.1266624574896573,Low,1,0,2,3,1,Moderate,1,True
6.5,0.0,5.040043781369662,3.5,9.471079952442636,2.7423384519870893,High,2,0,1,5,2,Low,0,True
7.458203642545003,2.1,5.0,2.5,7.027972387284597,2.9587934639330262,High,2,0,1,5,2,Low,0,True
8.073176699905824,0.9,9.296195869670534,3.1,1.918126122488292,3.5875628694646142,High,0,0,0,7,0,High,2,False
6.767155044447808,0.9,8.151372247380172,5.0,4.021458444997289,2.62667745058181,Moderate,1,0,2,6,1,Moderate,1,False
9.01026299223672,2.7,6.773211405375076,2.3,2.53319106298041,3.299275665329237,High,0,0,0,1,0,High,2,False
5.558503720887197,2.5,6.70157911297232,6.0,2.370843367037151,2.534382624225451,Moderate,1,0,2,2,1,Moderate,1,False
8.034903666721117,3.7,8.975130892955534,1.6,1.970292972316396,2.6273055915446224,Moderate,1,0,2,3,1,Moderate,1,False
8.367311460319101,2.3,7.346862639891456,1.1,4.4886982105219415,2.982132213566193,High,0,0,0,0,0,High,2,False
9.453812162354309,1.3,10.0,1.8,1.603282856550881,3.417830833283878,High,0,0,0,7,0,High,2,False
7.649634564559379,2.2,5.743951711070665,2.3,5.621693513248915,3.277865845188626,High,2,0,1,0,2,Low,0,True
7.327760105516492,3.1,6.511952475366594,1.0,6.4397041198513945,2.94064456976112,Moderate,2,0,1,0,2,Low,0,True
6.652381100854087,3.7,8.679027578495647,2.0,2.5458310747084387,2.8436927798656817,Moderate,1,0,2,3,1,Moderate,1,False
9.64865155675221,2.7,6.424416350927523,2.9,1.9923659566903191,3.5084852962819566,High,0,0,0,1,0,High,2,False
6.5,3.9,5.619020654716926,3.9,4.803765019316209,3.0234208842643007,High,1,0,2,2,1,Moderate,1,True
9.208613303904768,2.7,8.10357885995897,3.8,0.5295916930849585,3.10651592859639,High,0,0,0,1,0,High,2,False
6.0143023967983975,1.3,6.203916177702633,5.9,5.16185602443838,3.1025916049496423,Low,1,0,2,2,1,Moderate,1,True
8.723648524396097,0.8,5.7898658347897305,1.7,6.815336090200697,3.088819874518532,High,2,0,1,5,2,Low,0,True
7.0416758167644735,0.9,5.0,5.3,5.529719346398903,3.023674665174194,High,2,0,1,2,2,Low,0,True
6.7709584458547765,0.0,8.303015220445092,5.0,4.401544957101386,2.993753532244892,Moderate,1,0,2,6,1,Moderate,1,False
5.773293774888763,0.6,9.124043863216716,3.7,4.845854969700358,2.9432887462583275,Low,1,0,2,6,1,Moderate,1,True
6.98500753473264,1.5,8.938405033595712,4.9,2.1884055982907613,2.9332842587360024,Moderate,1,0,2,6,1,Moderate,1,False
6.87048331828536,3.8,6.825604455410439,4.6,2.2587708216736297,3.266871692711367,Moderate,1,0,2,2,1,Moderate,1,False
9.343184081651708,0.3,9.840660880762565,3.7,0.8842026604921105,3.5186097975971906,High,0,0,0,7,0,High,2,False
9.055969724815643,0.8,8.945376321195445,4.4,0.5240038668192608,3.3605377151715805,High,0,0,0,7,0,High,2,False
5.0,0.6,6.839113992543513,3.5,7.168537440795452,2.921588120755532,Low,2,0,1,6,2,Low,0,False
7.873369957017769,0.1,9.654589390414538,0.3,5.4179922221597705,3.358623529231839,High,0,0,0,7,0,High,2,False
7.841267167133024,3.3,5.423696592042713,3.3,4.18181230156102,3.282759667587801,High,0,0,2,2,0,High,2,False
6.923911516429713,2.0,5.0,4.1,5.157807544125864,3.39011110430299,High,2,0,2,2,2,Low,0,True
6.723214940332095,0.6,8.233807360124661,1.0,6.712040830102119,3.128616278003016,Moderate,2,0,1,0,2,Low,0,True
9.146074734411416,2.5,6.275578364255586,5.8,0.8218329937655167,3.2917807463943123,High,0,0,0,4,0,High,2,False
7.634610480083091,1.0,8.771816114096856,4.8,1.213280270531849,3.214304180347346,High,1,0,2,7,1,Moderate,1,True
9.96482382362515,2.0,7.300644724128306,3.6,1.3945978874898417,3.598835992355881,High,0,0,0,4,0,High,2,False
7.692974869409022,0.4,6.708795122831623,5.1,3.7869839359039896,2.951957464231673,Moderate,1,0,2,6,1,Moderate,1,False
9.591886269513484,0.4,5.988169342499072,1.6,7.11111109524138,3.30352426930551,High,2,0,1,0,2,Low,0,True
7.465160679680703,1.4,8.875000211901016,1.3,4.422270884051642,3.2245501152743143,High,0,0,0,0,0,High,2,False
8.210051484486412,0.9,8.613988052838206,5.2,1.3418430785368922,3.050924953727519,High,1,0,2,4,1,Moderate,1,True
6.739030762082995,0.6,8.906290139651686,4.6,3.2269476087035107,3.103298638959532,Moderate,1,0,2,6,1,Moderate,1,False
5.0,2.0,9.298443518393643,5.6,2.1603285208693013,2.919588013533136,Low,1,0,2,6,1,Moderate,1,True
7.563063624534447,1.6,8.937311380250977,2.7,2.970097440640381,3.121176279592582,Moderate,0,0,0,0,0,High,2,True
7.367364892125952,2.0,9.005816622773805,4.5,0.9423965099543224,2.9035881689878345,Moderate,1,0,2,3,1,Moderate,1,False
6.8177391135937935,2.3,6.34847939135699,4.8,3.250297306203564,2.916826137491048,Moderate,1,0,2,2,1,Moderate,1,False
7.312025681893466,1.3,5.312763683481118,1.4,8.427447425793526,3.0171507289609365,High,2,0,1,5,2,Low,0,True
6.4603711728925,1.8,5.864827006363842,0.2,9.449752242881,2.8850889270133715,Low,2,0,1,5,2,Low,0,False
5.953736664271728,2.2,7.784027760408277,2.1,5.281985560838279,3.0874216080261894,Moderate,2,0,1,0,2,Low,0,True
7.0928267342102105,1.0,5.755936201662557,2.7,7.244237297068234,3.047333351630824,Moderate,2,0,1,5,2,Low,0,True
8.936603474214722,0.8,8.984884526069118,0.1,5.716782975746694,3.6377398260862654,High,0,0,0,7,0,High,2,False
6.490912521532128,2.3,6.0530362913289455,4.5,4.567535403740939,2.953830727588826,Moderate,1,0,2,2,1,Moderate,1,False
5.989466288313318,3.4,5.728447482976927,5.2,4.104261498071022,3.0277569846681334,Low,1,0,2,2,1,Moderate,1,True
6.594824492758565,3.6,5.390410275601264,1.1,7.254738378219753,2.837022022175077,High,2,0,1,5,2,Low,0,True
6.474102263271773,0.3,5.433180723637824,5.7,4.632622476213146,3.066197026794471,Moderate,1,0,2,2,1,Moderate,1,False
9.018560288027349,2.2,5.970161433965849,4.1,1.8334306575169683,3.4590178508493,High,0,0,0,4,0,High,2,False
7.795044280457135,4.0,6.6048969607622094,3.6,1.5265574217396003,3.314114551274987,High,0,0,0,1,0,High,2,False
7.511769430233989,1.2,6.4695358436477175,1.7,8.158144547736233,3.1905805572700867,High,2,0,1,5,2,Low,0,True
7.213937614643254,3.0,7.917918953959687,0.5,5.871621800285772,3.2232104744429004,Moderate,2,0,1,0,2,Low,0,True
8.611512367898204,3.2,7.272387238413691,1.9,3.3838227092609734,3.2344305850489445,High,0,0,0,1,0,High,2,False
5.42819231468696,3.5,8.770412187303826,1.0,5.0314958302601225,2.348833268498906,Low,1,0,1,3,1,Moderate,1,True
7.214325051582798,3.8,7.6130512559270915,2.3,1.8023176687868927,3.721965653301215,High,0,-1,0,1,0,High,2,False
6.5,0.3,6.517929769801922,0.2,12.608811609600105,3.008840384943257,High,2,0,1,5,2,Low,0,True
6.5,3.3,5.743375389440687,1.8,7.677208864077216,2.951935529767873,High,2,0,1,5,2,Low,0,True
6.308947902109696,1.5,6.934688949018751,2.9,7.188878680715534,3.013154375902268,Moderate,2,0,1,0,2,Low,0,True
6.5,0.6,5.718055852883018,3.8,8.978499969113855,2.7988559915002518,High,2,0,1,5,2,Low,0,True
5.146725071545605,3.3,7.077761070596118,3.2,4.723823597002751,2.581355480007458,Low,1,0,1,2,1,Moderate,1,True
5.714450070385406,1.3,7.800214281272212,1.3,7.414759396353875,2.969001164952431,Moderate,2,0,1,0,2,Low,0,True
6.5,3.9,5.0,4.8,4.56195541633538,2.650647242273156,High,1,0,2,2,1,Moderate,1,True
6.284577716896881,0.6,8.476046090768278,3.9,5.367621184301266,2.975098011230448,Low,1,0,1,6,1,Moderate,1,True
8.61877236764088,3.7,8.481905724065873,0.5,2.311768450610911,3.424397291690852,High,0,0,0,1,0,High,2,False
5.5,0.3,9.398871728619444,2.4,6.850452852800687,2.8382458640636457,Moderate,2,0,1,6,2,Low,0,True
9.552253520289248,2.6,5.176831637657572,5.7,0.6408441851243271,3.314504570758769,High,0,0,0,4,0,High,2,False
7.334323158525735,0.2,7.568690980699317,0.7,8.720587204251585,2.7416028861309067,Moderate,2,0,1,5,2,Low,0,True
7.139740249024172,1.4,9.08495232274034,4.8,1.776172608504878,2.920945031626589,Moderate,1,0,2,6,1,Moderate,1,False
7.85304091307363,0.6,8.99952839865924,4.2,3.442027270575308,2.793838215702958,Moderate,1,0,2,6,1,Moderate,1,False
6.5,1.5,5.533054173334407,3.8,7.018737701409899,2.782134746986659,High,2,0,1,2,2,Low,0,True
8.068075439489975,3.6,7.486557331708024,0.8,3.785486669675752,3.381897458457368,Moderate,0,0,0,1,0,High,2,True
7.055081256504806,3.4,8.231945858380804,3.6,1.7942149881708511,3.2988974116929937,Moderate,1,0,0,3,1,Moderate,1,False
7.862262676632451,2.4,5.953419698852311,4.8,1.9855896455252644,3.338908235179622,High,0,0,2,4,0,High,2,False
8.97710632049011,0.3,7.398280175281338,1.0,7.0031324566771325,3.51431269181125,High,0,0,0,0,0,High,2,False
7.706002028910223,2.7,9.371060271173627,0.9,2.9061895047620405,2.720970283012325,High,1,0,2,3,1,Moderate,1,True
6.5,3.4,6.223782370190869,5.8,3.260216732518665,2.834209824501412,High,1,0,2,2,1,Moderate,1,True
9.345423098691922,0.4,6.781089962574303,3.8,3.651081542097328,3.782927640807091,High,0,0,0,4,0,High,2,False
6.5,3.7,5.321388384049231,3.3,4.78588345962927,3.3049110131293244,High,1,0,2,2,1,Moderate,1,True
6.233228827956574,1.5,8.848472494435017,1.2,5.76237146297238,3.139677712079473,Moderate,2,0,1,0,2,Low,0,True
9.030464919962151,2.3,8.619998417586665,2.7,0.897594199816693,3.481237836687539,High,0,0,0,1,0,High,2,False
9.008169122345745,1.7,9.734110654424777,1.4,1.9665902415245369,3.099086580481809,High,0,0,0,7,0,High,2,False
5.257181727182605,1.6,9.875703749402437,1.9,5.169347248838213,2.6913165154570797,Low,1,0,1,3,1,Moderate,1,True
8.75118839919788,1.2,8.756500171550181,2.3,3.1477891808246894,3.298174790715324,High,0,0,0,7,0,High,2,False
7.726710346880317,3.1,6.619280040244695,2.7,4.007505965638789,2.8046898960514226,Moderate,1,0,2,2,1,Moderate,1,False
7.850034080499261,3.2,6.443540393263898,3.1,3.314717822203895,2.9252247512602785,Moderate,1,0,2,2,1,Moderate,1,False
8.581015367591837,1.1,5.9046466722833415,5.6,2.395124666612403,3.39144826955636,High,0,0,0,4,0,High,2,False
8.328339858529842,0.1,8.02951478886763,3.1,4.337006138666796,3.542857767354508,High,0,0,0,7,0,High,2,False
7.795440316371377,1.4,5.0,1.2,8.557981105352335,3.1539845265298765,High,2,0,1,5,2,Low,0,True
7.931107281972754,0.2,5.0,4.3,7.152960854345318,3.226022475692302,High,2,0,1,5,2,Low,0,True
8.200690003426079,2.0,6.081829438146709,4.5,3.4613391545599157,3.1210441410501235,Moderate,1,0,2,4,1,Moderate,1,False
7.091470832545086,1.1,5.79922480718257,3.9,5.507966353644627,2.972582723106749,Moderate,2,0,1,2,2,Low,0,True
7.8729624923820465,3.3,7.213925656549609,0.4,4.839976981402998,3.562060303339081,High,0,0,0,1,0,High,2,False
6.5,2.1,5.422066919081706,3.4,8.07435785885885,2.896924216019768,High,2,0,1,5,2,Low,0,True
10.0,3.9,7.53517189406738,1.3,1.5355302753242606,3.5052074070819894,High,0,0,0,1,0,High,2,False
5.0,1.9,6.068891807717,2.8,7.71690146715216,2.8187410402777915,Low,2,0,1,5,2,Low,0,False
7.125837010822415,2.3,6.961228931041723,1.0,6.409492666740863,3.400848852411893,Moderate,2,0,1,0,2,Low,0,True
8.805815923735215,1.4,9.485801470829596,4.2,0.1041734891716476,3.273316438608521,High,0,0,0,7,0,High,2,False
5.808358731635208,0.2,8.46517982652081,5.0,3.787239299958865,2.9741537463183527,Moderate,1,0,2,6,1,Moderate,1,False
5.357330717875618,1.0,7.658949543455887,3.8,6.725714774461072,3.300413141274025,Low,2,0,1,6,2,Low,0,False
8.116320688471596,3.0,6.665256321613836,3.4,3.382981005915017,3.251704654039887,Moderate,0,0,0,0,0,High,2,True
8.231294540262171,2.8,10.0,0.7,1.5249398379675367,3.2100916984774703,High,0,0,0,1,0,High,2,False
8.099349776118693,1.3,7.477693386418228,5.1,3.030147885531445,3.341349238361324,Moderate,0,0,0,4,0,High,2,True
6.5,3.5,5.0,5.3,3.886890691643408,2.9742685690801296,High,1,0,2,2,1,Moderate,1,True
6.41646380274028,1.3,8.006150664037932,5.6,3.01537706211973,2.8769247540130745,Moderate,1,0,2,6,1,Moderate,1,False
9.843248438346905,1.6,6.1176186349751225,2.5,4.563417841962458,3.217793977441624,High,0,0,0,4,0,High,2,False
6.730090508882764,3.7,9.10323441520172,2.3,2.1425764729585786,3.042754102193388,Moderate,1,0,2,3,1,Moderate,1,False
5.142157950856164,1.0,7.316148533734909,0.9,9.622823514227722,2.820401059613501,Low,2,0,1,5,2,Low,0,False
9.903231642079623,3.1,6.314677447404047,2.9,1.7474650975963355,3.4542711860836324,High,0,0,0,1,0,High,2,False
9.47810521259191,2.1,8.817407236291384,2.0,1.7078877041273297,3.426862665801566,High,0,0,0,1,0,High,2,False
7.712926122626137,0.5,5.710143313065862,3.2,6.712570158697374,3.390779264393064,High,2,0,1,0,2,Low,0,True
9.646479629716902,1.9,5.206475627328635,3.3,3.88364650530669,3.857362122661893,High,0,0,0,4,0,High,2,False
9.31528762523613,4.0,7.460362830019534,1.2,2.332308850751617,3.077556118985981,High,0,0,0,1,0,High,2,False
5.197951253311972,1.4,5.82406300663434,4.1,7.212506703261983,3.195493534156016,Low,2,0,1,2,2,Low,0,False
9.599050350006204,1.1,8.937527241461716,0.2,3.675475362282337,3.246235580988931,High,0,0,0,7,0,High,2,False
9.682968551582222,3.1,8.913446974542994,2.4,0.3644460598542359,3.513488059358248,High,0,0,0,1,0,High,2,False
8.231439482446014,3.9,8.412175860928281,3.1,0.2761869893697141,2.99576346192255,High,1,0,0,1,1,Moderate,1,True
7.725630889547919,0.5,7.928394883080957,2.9,5.234099418685351,3.1772896879924977,Moderate,2,0,1,0,2,Low,0,True
7.8287713886026,0.0,5.735225719994977,2.9,7.333321781662985,3.2448663753601434,High,2,0,1,5,2,Low,0,True
7.001695399994839,2.9,8.100753701865747,1.8,4.208273232736175,3.207064088349251,Moderate,1,0,2,0,1,Moderate,1,False
7.480821461255956,0.9,9.579120532957342,0.8,5.767549126157352,3.0554579801106936,Moderate,2,0,1,0,2,Low,0,True
5.5,3.1,5.944316719557885,0.5,8.242067090034915,2.842420323329602,Moderate,2,0,1,5,2,Low,0,True
7.612851749552576,0.0,5.6546599608105215,4.8,6.6197535244725945,3.195682985337065,High,2,0,1,4,2,Low,0,True
10.0,2.7,5.090370974355555,4.7,1.811563800608139,3.367365344268259,High,0,0,0,4,0,High,2,False
8.48920534426957,3.2,7.736583335779566,1.0,3.184040101372651,3.492977088278577,High,0,0,0,1,0,High,2,False
10.0,0.6,6.346668794668107,1.3,5.63166139182871,3.642912309349861,High,0,0,0,7,0,High,2,False
8.695923964552438,0.7,5.616486828415788,6.0,2.775681797669375,3.5842561279434797,High,0,0,0,4,0,High,2,False
7.469317981233242,3.6,9.642162298475412,0.0,3.093335359616153,3.106847833803009,Moderate,0,0,0,3,0,High,2,True
5.334622840590195,1.0,9.272377723093037,5.3,3.7375122295598953,3.227809501073764,Low,1,0,2,6,1,Moderate,1,True
6.035029819519574,3.2,10.0,1.4,3.785389922157837,2.642506629385214,Low,1,0,2,3,1,Moderate,1,True
7.187033466415421,0.3,7.897463287322048,3.0,5.581291624162473,3.133617433998088,Moderate,2,0,1,0,2,Low,0,True
5.771857595045542,2.1,7.637222675775479,0.1,7.099735961456345,2.789291728875946,Moderate,2,0,1,0,2,Low,0,True
9.0309610310077,2.9,6.770882262237757,0.3,5.0062094088651605,3.227468842047891,High,0,0,0,1,0,High,2,False
6.5,2.3,6.22789809307001,2.1,7.8051626768290525,2.657763353290606,High,2,0,1,5,2,Low,0,True
8.804741909616986,2.2,7.412860384687881,2.5,3.706837536163163,3.179741781966152,High,0,0,0,0,0,High,2,False
6.5,3.5,5.843498730132069,4.2,5.479757288396817,2.858306484050205,High,1,0,2,2,1,Moderate,1,True
9.676968447107273,1.1,7.135557692018886,3.4,3.0204181249776165,3.3514814695169446,High,0,0,0,4,0,High,2,False
8.752820915365671,1.6,7.023301938111329,0.3,6.338797975380639,3.307100172871051,High,0,0,0,0,0,High,2,False
5.614544622252478,3.2,7.446148545347701,1.8,6.034871848037365,3.077627028576024,Moderate,2,0,1,0,2,Low,0,True
7.762280842484528,1.1,5.2275792865841,1.5,6.956119236062604,3.3222150855116848,High,2,0,1,5,2,Low,0,True
10.0,2.3,7.2537586419857725,2.6,2.0782866358510623,3.62617175879084,High,0,0,0,1,0,High,2,False
7.750024860756936,0.5,5.671747605373171,3.2,6.891752152737577,3.023128512294692,High,2,0,1,5,2,Low,0,True
10.0,1.2,9.456959834180926,2.9,0.9145555139883098,3.5153724351348656,High,0,0,0,7,0,High,2,False
5.63393755366163,1.5,7.771013129544241,4.4,4.836621081709613,2.745390883645652,Moderate,1,0,2,6,1,Moderate,1,False
6.162992744525487,1.6,7.549140872115829,3.2,6.426271430450663,2.76652597642938,Low,2,0,1,6,2,Low,0,False
8.512049702063392,2.8,7.959475795722824,3.1,1.215948420459953,3.510595523873375,High,0,0,0,1,0,High,2,False
7.019558138192467,0.6,8.004604224502287,3.1,5.01101394401427,2.7654768919653145,Moderate,2,0,1,6,2,Low,0,True
